año,codigo snies del programa,inscritos,semestre
2016,4842,8,2
2016,4852,2,2
2016,4860,20,2
2016,4863,21,2
2016,4868,30,2
2016,4876,158,2
2016,4879,98,2
2016,4888,8,2
2016,4891,21,2
2016,4893,4,2
2016,4895,9,2
2016,4899,137,2
2016,4902,8,2
2016,4905,17,2
2016,4909,1,2
2016,4912,51,2
2016,4917,62,2
2016,4925,141,2
2016,4927,14,2
2016,4928,30,2
2016,4929,11,2
2016,4930,2,2
2016,4936,17,2
2016,4937,21,2
2016,4940,5,2
2016,4947,16,2
2016,4948,256,2
2016,4951,59,2
2016,4952,135,2
2016,4953,17,2
2016,4959,45,2
2016,4963,138,2
2016,4978,157,2
2016,4980,42,2
2016,4981,23,2
2016,4995,38,2
2016,5000,49,2
2016,5002,154,2
2016,5012,39,2
2016,5019,233,2
2016,5022,39,2
2016,5023,36,2
2016,5027,12,2
2016,5028,34,2
2016,5029,3,2
2016,5033,1,2
2016,5037,35,2
2016,5045,286,2
2016,5046,12,2
2016,5056,31,2
2016,5063,16,2
2016,5064,45,2
2016,5067,16,2
2016,5068,10,2
2016,5069,31,2
2016,5070,95,2
2016,5075,18,2
2016,5076,9,2
2016,5086,7,2
2016,5091,16,2
2016,5093,18,2
2016,5094,71,2
2016,5095,133,2
2016,5097,111,2
2016,5098,438,2
2016,5100,290,2
2016,5102,42,2
2016,5111,7,2
2016,5114,170,2
2016,5116,583,2
2016,5122,55,2
2016,5124,109,2
2016,5125,35,2
2016,5126,42,2
2016,5129,20,2
2016,5130,13,2
2016,5131,110,2
2016,5132,145,2
2016,5133,9,2
2016,5134,12,2
2016,5141,29,2
2016,5144,46,2
2016,5162,21,2
2016,5170,32,2
2016,5173,34,2
2016,5174,56,2
2016,5183,2,2
2016,5223,106,2
2016,5243,138,2
2016,5244,61,2
2016,5262,2,2
2016,5265,18,2
2016,5268,382,2
2016,5269,728,2
2016,5274,182,2
2016,5275,49,2
2016,5276,62,2
2016,5277,23,2
2016,5280,1,2
2016,5291,17,2
2016,5296,7,2
2016,5303,16,2
2016,5305,74,2
2016,5306,191,2
2016,5307,19,2
2016,5311,74,2
2016,5315,40,2
2016,5317,12,2
2016,5322,9,2
2016,5329,18,2
2016,5330,9,2
2016,5331,19,2
2016,5379,13,2
2016,5381,38,2
2016,5382,56,2
2016,5383,28,2
2016,5384,28,2
2016,5385,11,2
2016,5394,28,2
2016,5427,39,2
2016,5428,32,2
2016,5456,66,2
2016,5461,10,2
2016,5505,51,2
2016,5509,20,2
2016,5511,70,2
2016,5512,27,2
2016,5536,67,2
2016,5645,12,2
2016,5731,100,2
2016,5798,22,2
2016,5924,67,2
2016,5974,28,2
2016,5983,288,2
2016,5985,15,2
2016,5986,30,2
2016,6022,15,2
2016,6101,257,2
2016,6112,56,2
2016,6121,79,2
2016,6122,1,2
2016,6123,55,2
2016,6124,84,2
2016,6128,20,2
2016,6140,131,2
2016,6142,145,2
2016,6173,33,2
2016,6294,21,2
2016,6316,5,2
2016,6372,29,2
2016,6436,25,2
2016,6439,15,2
2016,6463,8,2
2016,6465,6,2
2016,6506,1,2
2016,6523,15,2
2016,6525,190,2
2016,6527,149,2
2016,6537,279,2
2016,6544,296,2
2016,6546,35,2
2016,6554,17,2
2016,6555,12,2
2016,6564,1,2
2016,6565,25,2
2016,6566,165,2
2016,6567,497,2
2016,6570,2,2
2016,6572,4,2
2016,6573,31,2
2016,6575,138,2
2016,6576,15,2
2016,6577,7,2
2016,6580,26,2
2016,6582,23,2
2016,6591,144,2
2016,6595,21,2
2016,6624,26,2
2016,6632,22,2
2016,6633,35,2
2016,6640,26,2
2016,6644,130,2
2016,6646,155,2
2016,6647,55,2
2016,6654,20,2
2016,6658,33,2
2016,6660,60,2
2016,6661,15,2
2016,6662,12,2
2016,6664,17,2
2016,6666,15,2
2016,6672,1,2
2016,6675,19,2
2016,6686,134,2
2016,6687,89,2
2016,6690,6,2
2016,6694,33,2
2016,6699,305,2
2016,6707,40,2
2016,6710,73,2
2016,6711,65,2
2016,6726,185,2
2016,6741,32,2
2016,7025,1,2
2016,7031,28,2
2016,7065,47,2
2016,7093,67,2
2016,7094,344,2
2016,7095,95,2
2016,7103,22,2
2016,7108,79,2
2016,7112,840,2
2016,7113,78,2
2016,7129,28,2
2016,7135,23,2
2016,7150,82,2
2016,7170,19,2
2016,7171,204,2
2016,7179,21,2
2016,7183,4,2
2016,7188,20,2
2016,7193,1,2
2016,7198,45,2
2016,7206,26,2
2016,7214,7,2
2016,7215,201,2
2016,7222,37,2
2016,7225,8,2
2016,7226,31,2
2016,7227,136,2
2016,7228,14,2
2016,7233,28,2
2016,7234,94,2
2016,7238,332,2
2016,7241,15,2
2016,7242,16,2
2016,7243,13,2
2016,7245,11,2
2016,7246,149,2
2016,7247,103,2
2016,7249,10,2
2016,7254,25,2
2016,7255,46,2
2016,7286,97,2
2016,7294,7,2
2016,7305,112,2
2016,7306,257,2
2016,7309,408,2
2016,7311,9,2
2016,7315,46,2
2016,7348,49,2
2016,7349,15,2
2016,7351,178,2
2016,7400,28,2
2016,7405,40,2
2016,7406,58,2
2016,7440,15,2
2016,7441,13,2
2016,7446,111,2
2016,7470,245,2
2016,7475,1,2
2016,7490,10,2
2016,7510,20,2
2016,7511,130,2
2016,7512,6,2
2016,7514,12,2
2016,7518,68,2
2016,7519,171,2
2016,7520,373,2
2016,7522,71,2
2016,7540,1,2
2016,7545,22,2
2016,7550,61,2
2016,7561,70,2
2016,7565,3,2
2016,7567,38,2
2016,7570,44,2
2016,7571,107,2
2016,7576,19,2
2016,7620,27,2
2016,7686,15,2
2016,7687,30,2
2016,7689,22,2
2016,7731,29,2
2016,7732,31,2
2016,7740,11,2
2016,7741,13,2
2016,7745,213,2
2016,7750,90,2
2016,7762,17,2
2016,7766,6,2
2016,7772,111,2
2016,7773,74,2
2016,7774,9,2
2016,7777,81,2
2016,7791,8,2
2016,7794,4,2
2016,7796,73,2
2016,7797,47,2
2016,7799,60,2
2016,7800,606,2
2016,7802,105,2
2016,7803,37,2
2016,7813,61,2
2016,7815,43,2
2016,7817,39,2
2016,7821,83,2
2016,7822,101,2
2016,7824,27,2
2016,7827,181,2
2016,7830,81,2
2016,7855,4,2
2016,7856,23,2
2016,7867,3,2
2016,7874,73,2
2016,7900,5,2
2016,7905,12,2
2016,7915,69,2
2016,7943,99,2
2016,7945,26,2
2016,7950,114,2
2016,8012,17,2
2016,8015,232,2
2016,8025,13,2
2016,8042,7,2
2016,8044,2,2
2016,8050,71,2
2016,8065,1,2
2016,8079,74,2
2016,8085,86,2
2016,8088,34,2
2016,8091,44,2
2016,8093,36,2
2016,8105,26,2
2016,8114,79,2
2016,8118,40,2
2016,8120,22,2
2016,8123,16,2
2016,8124,81,2
2016,8155,9,2
2016,8167,5,2
2016,8174,5,2
2016,8177,11,2
2016,8178,18,2
2016,8179,87,2
2016,8180,40,2
2016,8182,143,2
2016,8198,17,2
2016,8207,19,2
2016,8212,6,2
2016,8241,5,2
2016,8242,20,2
2016,8244,23,2
2016,8245,25,2
2016,8255,63,2
2016,8317,29,2
2016,8321,28,2
2016,8322,22,2
2016,8340,22,2
2016,8345,199,2
2016,8359,1226,2
2016,8375,16,2
2016,8380,41,2
2016,8405,2,2
2016,8410,14,2
2016,8413,19,2
2016,8417,24,2
2016,8431,57,2
2016,8444,135,2
2016,8453,73,2
2016,8460,33,2
2016,8470,57,2
2016,8493,2,2
2016,8498,4,2
2016,8501,103,2
2016,8506,13,2
2016,8510,13,2
2016,8514,22,2
2016,8559,176,2
2016,8562,52,2
2016,8563,11,2
2016,8570,9,2
2016,8573,41,2
2016,8576,13,2
2016,8577,53,2
2016,8579,19,2
2016,8581,11,2
2016,8583,3,2
2016,8585,13,2
2016,8589,3,2
2016,8602,29,2
2016,8606,23,2
2016,8607,1,2
2016,8611,19,2
2016,8621,15,2
2016,8622,41,2
2016,8633,4,2
2016,8660,13,2
2016,8663,47,2
2016,8675,173,2
2016,8687,18,2
2016,8697,29,2
2016,8704,577,2
2016,8707,4,2
2016,8718,43,2
2016,8720,5,2
2016,8739,25,2
2016,8742,62,2
2016,8743,4,2
2016,8760,119,2
2016,8863,137,2
2016,8903,31,2
2016,8958,21,2
2016,8975,52,2
2016,8979,16,2
2016,9047,31,2
2016,9061,30,2
2016,9070,20,2
2016,9120,277,2
2016,9144,83,2
2016,9235,20,2
2016,9245,71,2
2016,9252,6,2
2016,9253,18,2
2016,9254,70,2
2016,9258,14,2
2016,9261,41,2
2016,9276,71,2
2016,9285,115,2
2016,9286,81,2
2016,9288,7,2
2016,9291,23,2
2016,9294,52,2
2016,9295,8,2
2016,9296,1,2
2016,9297,1,2
2016,9299,16,2
2016,9301,2,2
2016,9303,10,2
2016,9304,30,2
2016,9312,56,2
2016,9315,18,2
2016,9317,16,2
2016,9318,14,2
2016,9335,154,2
2016,9340,17,2
2016,9345,73,2
2016,9350,447,2
2016,9360,8,2
2016,9363,20,2
2016,9373,36,2
2016,9379,45,2
2016,9383,1,2
2016,9385,20,2
2016,9387,52,2
2016,9390,4,2
2016,9395,225,2
2016,9399,98,2
2016,9400,166,2
2016,9417,8,2
2016,9421,3,2
2016,9425,55,2
2016,9426,48,2
2016,9432,10,2
2016,9440,102,2
2016,9451,83,2
2016,9455,8,2
2016,9456,19,2
2016,9459,13,2
2016,9466,106,2
2016,9480,253,2
2016,9487,130,2
2016,9488,497,2
2016,9490,19,2
2016,9491,98,2
2016,9499,35,2
2016,9502,62,2
2016,9503,124,2
2016,9508,311,2
2016,9509,23,2
2016,9511,19,2
2016,9515,35,2
2016,9517,162,2
2016,9518,49,2
2016,9525,13,2
2016,9527,27,2
2016,9528,108,2
2016,9547,47,2
2016,9548,43,2
2016,9567,38,2
2016,9570,84,2
2016,9571,38,2
2016,9580,151,2
2016,9583,21,2
2016,9584,10,2
2016,9666,34,2
2016,9672,826,2
2016,9687,610,2
2016,9689,221,2
2016,9717,58,2
2016,9727,14,2
2016,9745,7,2
2016,9752,47,2
2016,9757,302,2
2016,9759,20,2
2016,9761,25,2
2016,9766,86,2
2016,9786,42,2
2016,9794,319,2
2016,9803,18,2
2016,9806,248,2
2016,9809,68,2
2016,9811,280,2
2016,9812,15,2
2016,9818,81,2
2016,9829,95,2
2016,9839,105,2
2016,9843,2,2
2016,9853,829,2
2016,9870,25,2
2016,9872,48,2
2016,9873,16,2
2016,9877,330,2
2016,9881,16,2
2016,9882,25,2
2016,9888,72,2
2016,9899,188,2
2016,9912,3,2
2016,9942,62,2
2016,9949,31,2
2016,9963,34,2
2016,9976,32,2
2016,9980,44,2
2016,9991,228,2
2016,10010,2,2
2016,10013,34,2
2016,10016,88,2
2016,10036,117,2
2016,10045,131,2
2016,10049,9,2
2016,10052,111,2
2016,10057,11,2
2016,10059,2223,2
2016,10062,1235,2
2016,10073,104,2
2016,10082,1,2
2016,10090,15,2
2016,10093,160,2
2016,10096,2,2
2016,10110,147,2
2016,10123,11,2
2016,10124,47,2
2016,10126,21,2
2016,10127,65,2
2016,10148,9,2
2016,10155,3,2
2016,10156,3,2
2016,10158,217,2
2016,10159,97,2
2016,10162,47,2
2016,10163,27,2
2016,10164,77,2
2016,10171,99,2
2016,10192,25,2
2016,10199,1,2
2016,10211,2,2
2016,10212,20,2
2016,10213,131,2
2016,10224,38,2
2016,10227,11,2
2016,10228,11,2
2016,10233,51,2
2016,10243,119,2
2016,10246,15,2
2016,10252,76,2
2016,10276,25,2
2016,10282,83,2
2016,10286,113,2
2016,10300,22,2
2016,10305,53,2
2016,10329,13,2
2016,10333,16,2
2016,10335,9,2
2016,10336,12,2
2016,10339,288,2
2016,10341,23,2
2016,10349,22,2
2016,10359,40,2
2016,10363,14,2
2016,10380,54,2
2016,10383,68,2
2016,10386,4,2
2016,10397,10,2
2016,10401,386,2
2016,10405,11,2
2016,10406,29,2
2016,10415,33,2
2016,10416,145,2
2016,10420,3,2
2016,10430,127,2
2016,10448,11,2
2016,10455,5,2
2016,10461,203,2
2016,10462,120,2
2016,10464,84,2
2016,10471,6,2
2016,10472,16,2
2016,10473,52,2
2016,10475,25,2
2016,10476,9,2
2016,10480,47,2
2016,10484,506,2
2016,10498,25,2
2016,10508,891,2
2016,10516,7,2
2016,10528,97,2
2016,10531,329,2
2016,10533,63,2
2016,10538,68,2
2016,10544,11,2
2016,10547,99,2
2016,10548,29,2
2016,10550,71,2
2016,10554,280,2
2016,10555,135,2
2016,10561,478,2
2016,10569,443,2
2016,10571,104,2
2016,10574,220,2
2016,10578,197,2
2016,10580,3,2
2016,10587,14,2
2016,10589,17,2
2016,10611,120,2
2016,10625,26,2
2016,10628,3,2
2016,10633,126,2
2016,10639,9,2
2016,10658,51,2
2016,10667,99,2
2016,10672,6,2
2016,10673,4,2
2016,10674,2,2
2016,10675,2,2
2016,10681,9,2
2016,10688,62,2
2016,10703,10,2
2016,10723,46,2
2016,10725,46,2
2016,10737,189,2
2016,10738,56,2
2016,10748,41,2
2016,10749,65,2
2016,10753,96,2
2016,10754,125,2
2016,10755,124,2
2016,10756,13,2
2016,10766,59,2
2016,10768,13,2
2016,10776,135,2
2016,10784,92,2
2016,10799,1,2
2016,10818,50,2
2016,10840,113,2
2016,10851,15,2
2016,10852,37,2
2016,10858,4,2
2016,10860,11,2
2016,10862,80,2
2016,10872,12,2
2016,10875,9,2
2016,10883,14,2
2016,10886,101,2
2016,10892,22,2
2016,10903,190,2
2016,10905,18,2
2016,10914,7,2
2016,10915,1,2
2016,10916,2,2
2016,10917,9,2
2016,10922,135,2
2016,10923,109,2
2016,10931,27,2
2016,10940,20,2
2016,10944,2,2
2016,10955,80,2
2016,10963,133,2
2016,10969,31,2
2016,10977,18,2
2016,10980,24,2
2016,10982,9,2
2016,10993,113,2
2016,10995,38,2
2016,11001,71,2
2016,11004,346,2
2016,11007,264,2
2016,11011,31,2
2016,11024,24,2
2016,11048,1,2
2016,11051,37,2
2016,11058,34,2
2016,11070,14,2
2016,11078,21,2
2016,11083,13,2
2016,11085,157,2
2016,11102,13,2
2016,11106,17,2
2016,11109,2,2
2016,11121,7,2
2016,11123,253,2
2016,11128,46,2
2016,11141,1,2
2016,11183,36,2
2016,11185,24,2
2016,11197,6,2
2016,11203,91,2
2016,11205,1,2
2016,11212,189,2
2016,11221,627,2
2016,11228,16,2
2016,11232,23,2
2016,11239,189,2
2016,11247,19,2
2016,11255,103,2
2016,11257,23,2
2016,11264,19,2
2016,11265,1,2
2016,11268,8,2
2016,11269,35,2
2016,11274,52,2
2016,11278,496,2
2016,11286,26,2
2016,11290,8,2
2016,11301,12,2
2016,11305,100,2
2016,11309,76,2
2016,11310,28,2
2016,11311,67,2
2016,11322,6,2
2016,11323,52,2
2016,11324,11,2
2016,11328,34,2
2016,11330,199,2
2016,11334,123,2
2016,11337,20,2
2016,11346,17,2
2016,11347,441,2
2016,11348,155,2
2016,11360,20,2
2016,11363,113,2
2016,11367,41,2
2016,11369,71,2
2016,11378,10,2
2016,11379,242,2
2016,11396,156,2
2016,11410,858,2
2016,11417,592,2
2016,11420,770,2
2016,11422,15,2
2016,11428,136,2
2016,11432,1,2
2016,11437,331,2
2016,11439,26,2
2016,11443,213,2
2016,11452,202,2
2016,11455,117,2
2016,11459,132,2
2016,11460,57,2
2016,11463,3,2
2016,11469,13,2
2016,11474,38,2
2016,11480,47,2
2016,11489,10,2
2016,11498,8,2
2016,11504,29,2
2016,11505,156,2
2016,11515,18,2
2016,11519,46,2
2016,11529,41,2
2016,11537,2,2
2016,11538,1,2
2016,11546,3,2
2016,11577,354,2
2016,11578,246,2
2016,11584,11,2
2016,11604,271,2
2016,11632,1,2
2016,11648,38,2
2016,11690,320,2
2016,11696,6,2
2016,11718,37,2
2016,11734,91,2
2016,11737,20,2
2016,11773,8,2
2016,11786,5,2
2016,11805,1576,2
2016,11807,43,2
2016,11832,40,2
2016,11833,5,2
2016,11834,9,2
2016,11835,111,2
2016,11845,170,2
2016,11846,39,2
2016,11858,51,2
2016,11860,12,2
2016,11861,19,2
2016,11874,73,2
2016,11879,161,2
2016,11880,32,2
2016,11882,52,2
2016,11911,115,2
2016,11916,26,2
2016,11917,52,2
2016,11918,13,2
2016,11925,28,2
2016,11927,23,2
2016,11941,18,2
2016,11942,88,2
2016,11945,156,2
2016,11950,18,2
2016,11952,271,2
2016,11958,937,2
2016,11965,56,2
2016,11967,50,2
2016,11969,3,2
2016,11971,19,2
2016,11975,9,2
2016,11982,8,2
2016,11985,4,2
2016,11988,15,2
2016,11993,97,2
2016,11994,38,2
2016,11996,51,2
2016,12006,347,2
2016,12008,648,2
2016,12014,14,2
2016,12019,22,2
2016,12033,258,2
2016,12038,42,2
2016,12039,39,2
2016,12043,20,2
2016,12044,29,2
2016,12045,115,2
2016,12046,36,2
2016,12047,4,2
2016,12048,5,2
2016,12071,54,2
2016,12073,194,2
2016,12075,38,2
2016,12080,24,2
2016,12102,581,2
2016,12106,20,2
2016,12143,21,2
2016,12144,43,2
2016,12159,583,2
2016,12165,13,2
2016,12168,7,2
2016,12170,71,2
2016,12171,5,2
2016,12173,119,2
2016,12182,12,2
2016,12186,28,2
2016,12198,37,2
2016,12206,17,2
2016,12215,13,2
2016,12223,37,2
2016,12226,50,2
2016,12260,18,2
2016,12271,34,2
2016,12282,22,2
2016,12286,7,2
2016,12287,9,2
2016,12306,1,2
2016,12330,15,2
2016,12333,80,2
2016,12340,30,2
2016,12426,122,2
2016,12430,41,2
2016,12457,41,2
2016,12459,4,2
2016,12463,23,2
2016,12464,33,2
2016,12465,28,2
2016,12467,29,2
2016,12471,45,2
2016,12475,5,2
2016,12483,24,2
2016,12485,32,2
2016,12486,57,2
2016,12488,43,2
2016,12492,100,2
2016,12493,28,2
2016,12497,79,2
2016,12499,112,2
2016,12507,57,2
2016,12535,75,2
2016,12577,229,2
2016,12702,25,2
2016,12703,18,2
2016,12705,19,2
2016,12711,213,2
2016,12761,37,2
2016,12764,21,2
2016,12765,5,2
2016,12796,145,2
2016,12797,16,2
2016,12806,57,2
2016,12828,96,2
2016,12852,39,2
2016,12877,9,2
2016,12878,2,2
2016,12886,15,2
2016,12932,9,2
2016,12934,175,2
2016,12948,16,2
2016,12956,638,2
2016,12967,119,2
2016,12976,53,2
2016,13018,16,2
2016,13049,207,2
2016,13058,20,2
2016,13061,39,2
2016,13065,33,2
2016,13074,93,2
2016,13076,75,2
2016,13090,30,2
2016,13093,126,2
2016,13143,52,2
2016,13144,15,2
2016,13145,39,2
2016,13157,4,2
2016,13210,114,2
2016,13214,12,2
2016,13217,17,2
2016,13218,2,2
2016,13220,66,2
2016,13221,164,2
2016,13222,44,2
2016,13227,7,2
2016,13251,3,2
2016,13257,91,2
2016,13259,109,2
2016,13261,1,2
2016,13291,48,2
2016,13301,58,2
2016,13341,14,2
2016,13358,3,2
2016,13367,34,2
2016,13368,18,2
2016,13370,143,2
2016,13387,23,2
2016,13390,16,2
2016,13395,8,2
2016,13404,33,2
2016,13414,105,2
2016,13418,100,2
2016,13459,18,2
2016,13465,12,2
2016,13469,102,2
2016,13509,41,2
2016,13512,29,2
2016,13529,7,2
2016,13539,109,2
2016,13552,2,2
2016,13568,310,2
2016,13577,285,2
2016,13581,11,2
2016,13627,6,2
2016,13642,38,2
2016,13675,14,2
2016,13705,12,2
2016,13741,13,2
2016,13768,27,2
2016,13773,22,2
2016,13793,21,2
2016,13976,387,2
2016,13980,165,2
2016,14018,239,2
2016,14021,8,2
2016,14031,33,2
2016,14032,24,2
2016,14042,5,2
2016,14043,4,2
2016,14047,5,2
2016,14060,133,2
2016,14075,8,2
2016,14110,25,2
2016,14143,53,2
2016,14184,2,2
2016,14190,124,2
2016,14212,14,2
2016,14234,39,2
2016,14237,182,2
2016,14288,94,2
2016,14320,22,2
2016,14330,22,2
2016,14421,8,2
2016,14435,13,2
2016,14732,166,2
2016,14747,15,2
2016,14750,39,2
2016,14751,29,2
2016,14752,44,2
2016,14753,55,2
2016,14771,132,2
2016,14772,61,2
2016,14802,154,2
2016,14822,21,2
2016,14837,321,2
2016,14847,6,2
2016,14858,10,2
2016,14863,55,2
2016,14869,20,2
2016,14877,4,2
2016,14880,97,2
2016,14902,17,2
2016,14965,1,2
2016,15034,35,2
2016,15052,155,2
2016,15188,84,2
2016,15192,1,2
2016,15229,8,2
2016,15233,43,2
2016,15235,5,2
2016,15241,24,2
2016,15243,101,2
2016,15245,13,2
2016,15278,58,2
2016,15313,27,2
2016,15340,17,2
2016,15354,27,2
2016,15358,1,2
2016,15416,120,2
2016,15422,131,2
2016,15426,42,2
2016,15430,21,2
2016,15441,8,2
2016,15444,154,2
2016,15450,60,2
2016,15451,7,2
2016,15460,36,2
2016,15491,52,2
2016,15538,49,2
2016,15541,13,2
2016,15544,17,2
2016,15555,110,2
2016,15569,11,2
2016,15577,27,2
2016,15583,1,2
2016,15593,114,2
2016,15600,964,2
2016,15604,1,2
2016,15610,25,2
2016,15613,96,2
2016,15614,9,2
2016,15623,140,2
2016,15677,2,2
2016,15678,27,2
2016,15679,4,2
2016,15683,29,2
2016,15689,43,2
2016,15702,286,2
2016,15706,57,2
2016,15760,58,2
2016,15767,52,2
2016,15770,40,2
2016,15794,27,2
2016,15803,8,2
2016,15808,60,2
2016,15842,10,2
2016,15847,41,2
2016,15852,12,2
2016,15860,95,2
2016,15866,80,2
2016,15901,96,2
2016,15903,157,2
2016,15906,1,2
2016,15923,16,2
2016,15924,24,2
2016,15927,63,2
2016,15929,5,2
2016,15946,31,2
2016,15947,36,2
2016,15956,18,2
2016,15987,107,2
2016,15997,57,2
2016,16010,157,2
2016,16011,75,2
2016,16012,34,2
2016,16014,112,2
2016,16017,507,2
2016,16021,3,2
2016,16027,34,2
2016,16030,11,2
2016,16052,60,2
2016,16054,28,2
2016,16060,34,2
2016,16063,16,2
2016,16069,2,2
2016,16072,16,2
2016,16074,10,2
2016,16089,80,2
2016,16100,15,2
2016,16111,4,2
2016,16114,28,2
2016,16120,37,2
2016,16127,1,2
2016,16131,69,2
2016,16137,5,2
2016,16138,5,2
2016,16147,60,2
2016,16159,50,2
2016,16164,4,2
2016,16169,139,2
2016,16175,10,2
2016,16180,26,2
2016,16186,18,2
2016,16189,5,2
2016,16196,31,2
2016,16249,81,2
2016,16251,29,2
2016,16264,41,2
2016,16489,175,2
2016,16491,84,2
2016,16557,2,2
2016,16608,43,2
2016,16616,27,2
2016,16839,1,2
2016,16840,1,2
2016,16841,204,2
2016,16842,4,2
2016,16843,189,2
2016,16867,43,2
2016,16868,32,2
2016,16877,218,2
2016,16878,34,2
2016,16887,13,2
2016,16888,26,2
2016,16901,17,2
2016,16927,4,2
2016,16928,5,2
2016,16932,35,2
2016,16933,36,2
2016,16934,3,2
2016,16936,3,2
2016,16947,92,2
2016,16948,54,2
2016,16953,9,2
2016,16990,10,2
2016,16999,110,2
2016,17371,7,2
2016,17407,210,2
2016,17411,43,2
2016,17443,9,2
2016,17445,18,2
2016,17456,68,2
2016,17477,19,2
2016,17486,16,2
2016,17487,39,2
2016,17489,71,2
2016,17490,9,2
2016,17492,108,2
2016,17498,41,2
2016,17500,18,2
2016,17506,48,2
2016,17521,114,2
2016,17524,116,2
2016,17528,39,2
2016,17577,161,2
2016,17579,95,2
2016,17581,10,2
2016,17582,9,2
2016,17593,56,2
2016,17598,18,2
2016,17630,67,2
2016,17632,183,2
2016,17651,36,2
2016,17652,6,2
2016,17664,216,2
2016,17674,1,2
2016,17675,11,2
2016,17680,36,2
2016,17691,120,2
2016,17692,16,2
2016,17698,37,2
2016,17702,179,2
2016,17704,231,2
2016,17708,26,2
2016,17710,9,2
2016,17711,88,2
2016,17715,33,2
2016,17720,108,2
2016,17721,108,2
2016,17723,33,2
2016,17733,91,2
2016,17734,39,2
2016,17744,26,2
2016,17757,32,2
2016,17759,39,2
2016,17770,101,2
2016,17771,14,2
2016,17772,71,2
2016,17796,6,2
2016,17800,83,2
2016,17803,44,2
2016,17810,60,2
2016,17839,39,2
2016,17841,60,2
2016,17862,26,2
2016,17866,1107,2
2016,17906,128,2
2016,17908,102,2
2016,18679,132,2
2016,18873,19,2
2016,18874,37,2
2016,18890,22,2
2016,18973,10,2
2016,18977,36,2
2016,18979,76,2
2016,18980,35,2
2016,18982,132,2
2016,18984,106,2
2016,18989,19,2
2016,19025,4,2
2016,19032,51,2
2016,19040,17,2
2016,19050,26,2
2016,19052,315,2
2016,19058,131,2
2016,19062,45,2
2016,19063,75,2
2016,19071,12,2
2016,19082,19,2
2016,19085,37,2
2016,19086,414,2
2016,19095,58,2
2016,19098,14,2
2016,19106,9,2
2016,19109,33,2
2016,19127,465,2
2016,19128,39,2
2016,19134,86,2
2016,19160,54,2
2016,19164,93,2
2016,19165,7,2
2016,19179,37,2
2016,19193,38,2
2016,19194,104,2
2016,19201,29,2
2016,19203,7,2
2016,19205,23,2
2016,19207,29,2
2016,19213,31,2
2016,19215,63,2
2016,19218,8,2
2016,19220,15,2
2016,19224,9,2
2016,19228,4,2
2016,19254,70,2
2016,19255,12,2
2016,19256,202,2
2016,19259,21,2
2016,19270,127,2
2016,19312,20,2
2016,19340,17,2
2016,19353,55,2
2016,19354,2,2
2016,19368,8,2
2016,19376,15,2
2016,19380,3,2
2016,19385,96,2
2016,19388,63,2
2016,19465,7,2
2016,19466,6,2
2016,19467,33,2
2016,19470,30,2
2016,19481,36,2
2016,19483,81,2
2016,19486,125,2
2016,19493,33,2
2016,19494,34,2
2016,19514,9,2
2016,19515,24,2
2016,19533,27,2
2016,19543,36,2
2016,19546,14,2
2016,19563,217,2
2016,19564,68,2
2016,19567,111,2
2016,19571,1,2
2016,19572,21,2
2016,19573,20,2
2016,19581,6,2
2016,19601,30,2
2016,19608,108,2
2016,19609,62,2
2016,19637,6,2
2016,19642,28,2
2016,19646,95,2
2016,19723,460,2
2016,19725,3,2
2016,19726,8,2
2016,19732,32,2
2016,19733,63,2
2016,19734,24,2
2016,19736,44,2
2016,19737,39,2
2016,19741,34,2
2016,19761,147,2
2016,19763,341,2
2016,19765,307,2
2016,19769,18,2
2016,19771,40,2
2016,19774,182,2
2016,19781,1166,2
2016,19785,262,2
2016,19787,86,2
2016,19788,137,2
2016,19790,81,2
2016,19816,153,2
2016,19817,8,2
2016,19828,43,2
2016,19843,70,2
2016,19849,4,2
2016,19850,5,2
2016,19859,5,2
2016,19860,2,2
2016,19861,6,2
2016,19864,6,2
2016,19865,7,2
2016,19866,4,2
2016,19867,31,2
2016,19886,60,2
2016,19887,24,2
2016,19888,4,2
2016,19889,6,2
2016,19890,5,2
2016,19894,6,2
2016,19895,11,2
2016,19896,12,2
2016,19900,1,2
2016,19901,5,2
2016,19902,38,2
2016,19904,17,2
2016,19908,34,2
2016,19910,178,2
2016,19911,18,2
2016,19912,40,2
2016,19913,13,2
2016,19914,14,2
2016,19921,30,2
2016,19924,12,2
2016,19926,6,2
2016,19936,19,2
2016,19938,51,2
2016,19944,122,2
2016,19945,34,2
2016,19947,6,2
2016,19969,46,2
2016,19971,21,2
2016,19976,44,2
2016,19979,182,2
2016,19987,37,2
2016,19989,20,2
2016,19993,7,2
2016,19994,80,2
2016,19996,51,2
2016,20018,25,2
2016,20020,25,2
2016,20024,20,2
2016,20026,27,2
2016,20029,45,2
2016,20030,78,2
2016,20040,35,2
2016,20042,1097,2
2016,20045,9,2
2016,20047,73,2
2016,20052,19,2
2016,20053,73,2
2016,20061,8,2
2016,20074,105,2
2016,20095,171,2
2016,20096,76,2
2016,20100,176,2
2016,20102,19,2
2016,20103,1,2
2016,20104,70,2
2016,20105,2,2
2016,20106,182,2
2016,20107,26,2
2016,20109,51,2
2016,20110,8,2
2016,20113,36,2
2016,20115,68,2
2016,20118,35,2
2016,20122,30,2
2016,20123,19,2
